# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9828334218920203,1.4495778229813585,2.8404433840403795,-31.550512618556017,0.98283342189202,1.0,-0.5494444180545739,0.0,-31.066762712438724,0.0
 0.9998176278379197,1.4638441203658479,2.8315017297304337,-32.078156914536464,0.9998176278379195,1.0,-0.5283284832218448,0.0,-30.13359640238533,0.0
 1.0168072955669087,1.4781573801152776,2.8223514966307026,-32.59011670489245,1.0,0.01073429833882655,-0.508183414857377,0.0,-28.989322216027865,0.0
 1.033945547600582,1.492516547092259,2.8129955356166283,-33.0869430153161,1.0,0.0,-0.4889612236714945,0.0,-27.894808320524145,0.0
 1.0512327437355746,1.5069205661594043,2.8034366975636527,-33.56916603790103,1.0,0.0,-0.4706159650075894,0.0,-26.850186223053672,0.0
 1.0686676173668994,1.5213683821793247,2.7936778333472185,-34.0372956416775,1.0,0.0,-0.453103728027247,0.0,-25.852955885916465,0.0
 1.0862488286162024,1.5358589400146327,2.7837217938427665,-34.49182192052671,1.0,0.0,-0.43638260880356367,0.0,-24.90073207087376,0.0
 1.103974968022249,1.5503911845279394,2.7735714299257404,-34.93321576852764,1.0,0.0,-0.4204126709559581,0.0,-23.99124197620175,0.0
 1.1218445600268556,1.564964060581857,2.763229592471581,-35.36192947432615,1.0,0.0,-0.40515589633257765,0.0,-23.122322331047833,0.0
 1.1398560662676922,1.5795765130389972,2.7526991323557306,-35.778397327294456,1.0,0.0,-0.39057612833056243,0.0,-22.29191608536173,0.0
 1.1580078886888943,1.5942274867619717,2.741982900453632,-36.18303622950428,1.0,0.0,-0.37663900970318454,0.0,-21.498068801689577,0.0
 1.1762983724798681,1.6089159266133923,2.7310837476407257,-36.57624630845882,1.0,0.0,-0.36331191659876433,0.0,-20.738924838958855,0.0
 1.1947258088521602,1.6236407774558705,2.720004524792455,-36.95841152635849,1.0,0.0,-0.35056389003724187,0.0,-20.012723409449826,0.0
 1.2132884376637492,1.6384009841520188,2.708748082784262,-37.3299002825171,1.0,0.0,-0.3383655660835134,0.0,-19.317794565106798,0.0
 1.231984449899612,1.6531954915644484,2.6973172724915884,-37.69106600607622,1.0,0.0,-0.3266891056051802,0.0,-18.652555167078535,0.0
 1.2508119900169399,1.6680232445557712,2.6857149447898765,-38.04224773677507,1.0,0.0,-0.3155081242941443,0.0,-18.01550487985541,0.0
 1.2697691581629083,1.6828831879885988,2.6739439505545675,-38.383770692016995,1.0,0.0,-0.30479762355325996,0.0,-17.40522221896478,0.0
 1.2888540122724517,1.6977742667255433,2.6620071406611046,-38.715946818810124,1.0,0.0,-0.29453392290203245,0.0,-16.82036068356587,0.0
 1.3080645700530806,1.7126954256292164,2.649907365984929,-39.039075329612785,1.0,0.0,-0.28469459380267026,0.0,-16.25964498567062,0.0
 1.3273988108633485,1.7276456095622297,2.637647477401483,-39.35344322125521,1.0,0.0,-0.2752583958216214,0.0,-15.721867399659088,0.0
 1.3468546774912074,1.7426237633871953,2.6252303257862093,-39.65932577652386,1.0,0.0,-0.2662052146388859,0.0,-15.205884235107268,0.0
 1.3664300778381042,1.7576288319667246,2.6126587620145494,-39.95698704805464,1.0,0.0,-0.25751600258182056,0.0,-14.710612444781031,0.0
 1.386122886514337,1.7726597601634293,2.599935636961945,-40.24668032443993,1.0,0.0,-0.24917272149793598,0.0,-14.235026370631731,0.0
 1.405930946350842,1.7877154928399217,2.5870638015038385,-40.52864857856363,1.0,0.0,-0.2411582880684421,0.0,-13.778154631298731,0.0
 1.4258520698322876,1.8027949748588135,2.5740461065156723,-40.80312489832018,1.0,0.0,-0.23345652162634986,0.0,-13.33907714878951,0.0
 1.4458840404560427,1.817897151082716,2.5608854028728887,-41.070332899912735,1.0,0.0,-0.22605209433845247,0.0,-12.916922317258255,0.0
 1.4660246140213202,1.8330209663742412,2.5475845414509286,-41.330487124080456,1.0,0.0,-0.21893048382737973,0.0,-12.510864308129227,0.0
 1.4862715198525265,1.848165365596001,2.5341463731252345,-41.583793415594144,1.0,0.0,-0.21207792828101885,0.0,-12.120120511632454,0.0
 1.5066224619606097,1.8633292936106072,2.520573748771249,-41.83044928646937,1.0,0.0,-0.2054813836528364,0.0,-11.743949107978063,0.0
 1.5270751201459696,1.8785116952806713,2.506869519264414,-42.07064426332111,1.0,0.0,-0.19912848316435278,0.0,-11.381646765916146,0.0
 1.5476271510462658,1.8937115154688053,2.4930365354801713,-42.30456021935047,1.0,0.0,-0.19300749911959283,0.0,-11.03254646387673,0.0
 1.5682761891322685,1.908927699037621,2.4790776482939627,-42.532371691468654,1.0,0.0,-0.18710730644179296,0.0,-10.69601542769691,0.0
 1.5890198476547028,1.9241591908497302,2.464995708581231,-42.754246183051485,1.0,0.0,-0.18141734853967378,0.0,-10.371453181679975,0.0
 1.6098557195448566,1.9394049357677445,2.4507935672174175,-42.9703444528597,1.0,0.0,-0.17592760472842164,0.0,-10.058289704859078,0.0
 1.6307813782715557,1.9546638786542756,2.4364740750779643,-43.180820790597856,1.0,0.0,-0.1706285597341845,0.0,-9.755983691773453,0.0
 1.651794378656955,1.9699349643719357,2.4220400830383144,-43.38582327967303,1.0,0.0,-0.1655111747086159,0.0,-9.464020908894355,0.0
 1.6728922576534477,1.9852171377833363,2.407494441973909,-43.58549404762917,1.0,0.0,-0.16056685997843873,0.0,-9.181912642121521,0.0
 1.6940725350838484,2.000509343751089,2.3928400027601904,-43.77996950473101,1.0,0.0,-0.15578744918010035,0.0,-8.90919423400202,0.0
 1.715332714346897,2.015810527137806,2.3780796162726006,-43.969380571235206,1.0,0.0,-0.15116517500924262,0.0,-8.645423700761388,0.0
 1.7366702830899834,2.031119632806099,2.3632161333865818,-44.153852893763315,1.0,0.0,-0.14669264631479514,0.0,-8.390180429054686,0.0
 1.7580827138509019,2.046435605618579,2.3482524049775755,-44.33350705127205,1.0,0.0,-0.1423628263691836,0.0,-8.143063944407512,0.0
 1.779567464670329,2.061757390437859,2.333191281921025,-44.50845875102432,1.0,0.0,-0.13816901238763854,0.0,-7.903692751692104,0.0
 1.801121979676618,2.0770839321265497,2.318035615092371,-44.678819015045754,1.0,0.0,-0.13410481636766694,0.0,-7.6717032364531095,0.0
 1.8227436896444142,2.0924141755472636,2.302788255367056,-44.84469435738336,1.0,0.0,-0.1301641467709369,0.0,-7.446748632564514,0.0
 1.8444300125285074,2.107747065562612,2.2874520536205227,-45.00618695266583,1.0,0.0,-0.12634119139529684,0.0,-7.228498043418009,0.0
 1.866178353974259,2.123081547035207,2.272029860728212,-45.163394796254025,1.0,0.0,-0.12263040110651928,0.0,-7.016635519076709,0.0
 1.8879861078058549,2.1384165648276605,2.256524527565567,-45.316411856380086,1.0,0.0,-0.11902647444970098,0.0,-6.8108591848259925,0.0
 1.909850656493581,2.153751063802584,2.2409389050080293,-45.46532821863196,1.0,0.0,-0.11552434316985272,0.0,-6.610880415092904,0.0
 1.9317693716012365,2.1690839888225892,2.2252758439310414,-45.61023022306116,1.0,0.0,-0.11211915856520653,0.0,-6.416423054711452,0.0
 1.9537396142147423,2.184414284750288,2.209538195210045,-45.751200594284064,1.0,0.0,-0.10880627834793027,0.0,-6.227222679424835,0.0
 1.9757587353529489,2.1997408964482923,2.1937288097204815,-45.888318564816906,1.0,0.0,-0.10558125446454125,0.0,-6.043025897371231,0.0
 1.9978240763615838,2.215062768779214,2.1778505383377937,-46.02165999196641,1.0,0.0,-0.10243982139119408,0.0,-5.863589686259608,0.0
 2.0199329692912342,2.230378846605664,2.161906231937424,-46.15129746852333,1.0,0.0,-0.09937788507399972,0.0,-5.6886807640509565,0.0
 2.042082737260214,2.2456880747902552,2.1458987413948134,-46.277300427496655,1.0,0.0,-0.09639151246010345,0.0,-5.518074992645248,0.0
 2.0642706948031044,2.260989398195599,2.129830917585405,-46.39973524115196,1.0,0.0,-0.09347692153117768,0.0,-5.351556810739157,0.0
 2.086494148205741,2.2762817616843067,2.1137056113846406,-46.51866531456698,1.0,0.0,-0.09063047173649873,0.0,-5.188918692977596,0.0
 2.108750395827357,2.2915641101189905,2.097525673667962,-46.63415117388632,1.0,0.0,-0.08784865507647106,0.0,-5.029960636978999,0.0
 2.1310367284105634,2.3068353883622623,2.081293955310811,-46.74625054952247,1.0,0.0,-0.08512808735400151,0.0,-4.874489672042382,0.0
 2.1533504293798216,2.3220945412767335,2.0650133071886305,-46.85501845444216,1.0,0.0,-0.0824655000926702,0.0,-4.722319390956652,0.0
 2.1756887751290175,2.3373405137250165,2.0486865801768617,-46.96050725773548,1.0,0.0,-0.07985773249729479,0.0,-4.573269501377249,0.0
 2.1980490352987214,2.352572250569722,2.032316625150947,-47.06276675361246,1.0,0.0,-0.07730172406364577,0.0,-4.427165396146231,0.0
 2.220428473043695,2.367788696673463,2.0159062929863287,-47.1618442259822,1.0,0.0,-0.07479450727652999,0.0,-4.283837741309229,0.0
